전체 순번,청구 회차,NO,Voyage No,SUBJECT,INVOICE NUMBER,INVOICE DATE,INVOICE DATE_YEAR_MONTH,COST MAIN,COST CENTER A,COST CENTER B,PRICE CENTER,AGENCY_FEE_FOR_CARGO_CLEARANCE_AMOUNT,AGENCY_FEE_FOR_BERTHING_ARRANGEMENT_AMOUNT,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT_AMOUNT,AGENCY_FOR_ARRANGEMENT_PTW_AMOUNT,YARD_AMOUNT,OFCO_HANDLING_FEE_AMOUNT,SUPPLY_WATER_5001IG_AMOUNT,FORKLIFT_HIRE_CHARGE_AMOUNT,FORKLIFT_MOB_DE_MOB_CHARGE_AMOUNT,CONSUMABLES_AMOUNT,DIESEL_VESSEL_AMOUNT,DOCUMENT_PROCESSING_CHARGE_AMOUNT,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_14_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_15_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_16_AMOUNT,BULK_MATERIAL_BAGGED_CARGO_19_AMOUNT,PEC_CHANGES_AMOUNT,ANCHORAGE_FEES_FOR_NON_CARGO_VESSELS_AMOUNT,CHANNEL_TRANSIT_CROSSING_REQUEST_AMOUNT,CHANNEL_CROSSING_CHARGES_FOR_VESSELS_WITH_1000_TO_3_001_GT_AMOUNT,GENERAL_WASTE_SERVICE_AMOUNT,PORT_DUES_FOR_VESSELS_WITH_ABOVE_1_000_UP_TO_3_001GT_AMOUNT,BUNKERING_LUBE_OIL_SLUDGE_SULPHUR_BILGE_TRANSFER_BUNKERING_PERMIT_AMOUNT,PORT_DUE_CARGO_AMOUNT,WASTE_HANDLING_AMOUNT,BERTHING_SHIFTING_AMOUNT,PILOTAGE_AMOUNT,PILOT_LAUNCH_AMOUNT,GENERAL_CARGO_AMOUNT,GATE_PASS_AMOUNT,PORT_DUE_AMOUNT,WASTE_HANDLING2_AMOUNT,BUNKERING_AMOUNT,HEAVY_LIFT_20FRT_PROJECT_AMOUNT,MANPOWER_RIGGER_AMOUNT,MANPOWER_BANKSMAN_AMOUNT,MANPOWER_FOREMAN_AMOUNT,MANPOWER_SUPERVISOR_AMOUNT,EQUIPMENT_75TON_CRANE_AMOUNT,EQUIPMENT_100TON_CRAN_AMOUNT,EQUIPMENT_150TON_CRANE_AMOUNT,EQUIPMENT_SPREAD_AMOUNT,OTHERS_AMOUNT,TOTAL_AMOUNT
969,12,80,2504055651_HVDC-AGI-010,SAFEEN INV-70922 - Berthing & Unberthing Charges- th Trip - Rot# 2504055651,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL_CROSSING_CHARGES_FOR_VESSELS_WITH_1000_TO_3_001_GT,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,640,2500.0,4000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7140.0
970,12,81,2504055651_HVDC-AGI-010,ADP INV-71026 - Port Dues & Services,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT_DUES_FOR_VESSELS_WITH_ABOVE_1_000_UP_TO_3_001GT,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,1250.0,0,0,150,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
971,12,82,2504055651_HVDC-AGI-010,ADP INV04250908826 - PHC - st Trip,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,4256.48,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4291.48
972,12,83,2504055651_HVDC-AGI-010,ADP INV04250908824 - PHC - st Trip,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,345.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0
973,12,84,2504055651_HVDC-AGI-010,ADP INV04250908825 - PHC - st Trip,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,40.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,105.0
974,12,85,2504055651_HVDC-AGI-010,OFCO Handling Fees -port charges Rot# 2504055651,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,PORT HANDLING CHARGE,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,1331.65,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.65
975,12,86,2504055651_HVDC-AGI-010,Agency fee: Berthing Arrangement/ Channel Transit Permission / Pilot Arrangement-Rot#2504055651,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
976,12,87,2504055651_HVDC-AGI-010,Agency fee: Cargo Manifest Clearnace - Rot#2504055651,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,1000.02,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.02
977,12,88,2504055651_HVDC-AGI-010,Supply of 5000 IG FW on 27/08/2025,OFCO-INV-0002092,2025-12-15,2026-12-25,AT COST,AT COST,AT COST(WATER SUPPLY),SUPPLY WATER 5000IG,0.0,0,0,0.0,0.0,0.0,454.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.58
978,12,89,2504055651_HVDC-AGI-010,Agency fee: Arranging FW Supply on 27/08/2025,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,CONTRACT,AF FOR FW SA,AGENCY_FEE_FOR_FW_SUPPLY_ARRANGEMENT,0.0,0,200,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
979,12,90,2504055651_HVDC-AGI-010,Manpower Charges for 1 Supervisor on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED147/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Supervisor,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1176.08,0.0,0.0,0.0,0.0,0.0,1176.08
980,12,91,2504055651_HVDC-AGI-010,Manpower Charges for 1 Foreman on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 62/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Foreman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,495.93,0.0,0.0,0.0,0.0,0.0,0.0,495.93
981,12,92,2504055651_HVDC-AGI-010,Manpower Charges for 1 Banksman on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 62/hr ),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Banksman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,495.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.93
982,12,93,2504055651_HVDC-AGI-010,Manpower Charges for 5 Riggers on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 45/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,RIGGER,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1799.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.53
983,12,94,2504055651_HVDC-AGI-010,Thirdparty 100T Crane charges on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 4000/-),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,100TON CRANE,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,4000.0
984,12,95,2504055651_HVDC-AGI-010,Thirdparty Spreader Beam 30T on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 3000),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,SPREAD BEAM,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.99,0.0,2999.99
985,12,96,2504055651_HVDC-AGI-010,40Ft Flatbed Trailer charges for 3 nos on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 1100/- Per unit),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,OTHERS,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3299.96,3299.96
986,12,97,2504055651_HVDC-AGI-010,OFCO 10% Handling Fees,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,PORT HANDLING CHARGE,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,1029.99,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.99
987,12,98,2504055651_HVDC-AGI-010,Manpower Charges for 1 Supervisor on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED147/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Supervisor,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1176.08,0.0,0.0,0.0,0.0,0.0,1176.08
988,12,99,2504055651_HVDC-AGI-010,Manpower Charges for 1 Foreman on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 62/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Foreman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,495.93,0.0,0.0,0.0,0.0,0.0,0.0,495.93
989,12,100,2504055651_HVDC-AGI-010,Manpower Charges for 1 Banksman on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 62/hr ),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Banksman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,495.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.93
990,12,101,2504055651_HVDC-AGI-010,Manpower Charges for 5 Riggers on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 45/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,RIGGER,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1799.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1799.53
991,12,102,2504055651_HVDC-AGI-010,Equipment charges for 150T OFCO Crane on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 850/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,150TON CRANE,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,0.0,0.0,6800.0
992,12,103,2504055651_HVDC-AGI-010,Thirdparty Spreader Beam 30T on 27-Aug-2025 Working from 08.00 hrs to 16.00hrs ..08 hrs for Cargo Loading Ops (AED 3000 Day),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,SPREAD BEAM,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.99,0.0,2999.99
993,12,104,2504055651_HVDC-AGI-010,OFCO 10% Handling Fees,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,PORT HANDLING CHARGE,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,300.01,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.01
994,12,105,2504055651_HVDC-AGI-010,Thirdparty Spreader Beam 30T on 27-Aug-2025 to 29-Aug-2025 = 3 Days (AED 3000/Per Unit/Per day),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,SPREAD BEAM,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8999.98,0.0,8999.98
995,12,106,2504055651_HVDC-AGI-010,Thirdparty Lifting Gears( 10M-25ton Wire ropes 4 no) on 27-Aug-2025 to 29-Aug-2025 = 3 Days (AED 3000/Per Unit/Per day),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,OTHERS,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8999.98,8999.98
996,12,107,2504055651_HVDC-AGI-010,OFCO 10% Handling Fees,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,PORT HANDLING CHARGE,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,1800.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
997,12,108,HVDC-AGI-GRM-J71-060,SAFEEN INV-71677- Berthing & Unberthing Charges- th Trip - Rot# 2504055723,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL_CROSSING_CHARGES_FOR_VESSELS_WITH_1000_TO_3_001_GT,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,6639.99,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6639.99
998,12,109,HVDC-AGI-GRM-J71-060,ADP INV-71166 - Port Dues & Services,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,PORT DUES & SERVICES CHARGES,PORT_DUES_FOR_VESSELS_WITH_ABOVE_1_000_UP_TO_3_001GT,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,1250.0,0,0,150,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0
999,12,110,HVDC-AGI-GRM-J71-060,ADP INV04250908837 - PHC - st Trip,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,BULK CARGO HANDLING CHARGES,BULK_MATERIAL_SOLIDS_A_PARCEL_SIZE_0_10_001_TONS_DIRECT_DELIVERY,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,40.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,105.0
1000,12,111,2504055651_HVDC-AGI-010,OFCO Handling Fees -port charges Rot# 2504055651,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,PORT HANDLING CHARGE,OFCO HF,OFCO HANDLING FEE,0.0,0,0,0.0,0.0,814.49,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.49
1001,12,112,HVDC-AGI-GRM-J71-060,Agency fee: Berthing Arrangement/ Channel Transit Permission / Pilot Arrangement-Rot#2504055723,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,CONTRACT,AF FOR BA,AGENCY FEE FOR BERTHING ARRANGEMENT,0.0,1800,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0
1002,12,113,HVDC-AGI-GRM-J71-060,Agency fee: Cargo Manifest Clearnace - Rot# 2504055723,OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT,CONTRACT,AF FOR CC,AGENCY FEE FOR CARGO CLEARANCE,500.01,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.01
1003,12,114,HVDC-AGI-GRM-J71-060,Manpower Charges for 1 Supervisor on 31-Aug-2025 Working from 07.00 hrs to 10.30hrs ..3.5 hrs (Min 4 hrs) for Cargo Offloading Ops (AED147/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Supervisor,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,588.04,0.0,0.0,0.0,0.0,0.0,588.04
1004,12,115,HVDC-AGI-GRM-J71-060,Manpower Charges for 1 Foreman on 31-Aug-2025 Working from 07.00 hrs to 10.30hrs ..3.5 hrs (Min 4 hrs) for Cargo Offloading Ops (AED 62/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Foreman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,247.97,0.0,0.0,0.0,0.0,0.0,0.0,247.97
1005,12,116,HVDC-AGI-GRM-J71-060,Manpower Charges for 1 Banksman on 31-Aug-2025 Working from 07.00 hrs to 10.30hrs ..3.5 hrs (Min 4 hrs) for Cargo Offloading Ops (AED 62/hr ),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,Banksman,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,247.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.97
1006,12,117,HVDC-AGI-GRM-J71-060,Manpower Charges for 5 Riggers on 31-Aug-2025 Working from 07.00 hrs to 10.30hrs ..3.5 hrs (Min 4 hrs) for Cargo Offloading Ops (AED 45/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_MANPOWER,CONTRACT_MANPOWER,BULK CARGO_MANPOWER,RIGGER,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,899.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.76
1007,12,118,HVDC-AGI-GRM-J71-060,Equipment charges for 150T OFCO Crane on 31-Aug-2025 Working from 07.00 hrs to 10.30hrs ..3.5 hrs (Min 4 hrs) for Cargo Offloading Ops (AED 850/hr),OFCO-INV-0002092,2025-12-15,2026-12-25,CONTRACT_EQUPIMENT,CONTRACT_EQUIPMENT,BULK CARGO_EQUIPMENT,150TON CRANE,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,3400.0
1008,12,119,HVDC-AGI-GRM-J71-062,SAFEEN INV-71970- Berthing & Unberthing Charges- th Trip - Rot# 2503128475,OFCO-INV-0002092,2025-12-15,2026-12-25,PORT HANDLING,PORT HANDLING CHARGE,CHANNEL TRANSIT CHARGES,CHANNEL_CROSSING_CHARGES_FOR_VESSELS_WITH_1000_TO_3_001_GT,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,200,6182.5,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6382.5
